,source_id,source_name,author,title,description,url,url_to_image,published_at,content,key_word
176,reuters,Reuters,Reuters Staff,UPDATE 1-Rugby-New Zealand committed to hosting women's World Cup in 2022 - Reuters,"New Zealand's government remains committed to hosting the next women's Rugby World Cup even if it is postponed until 2022 because of the COVID-19 pandemic, Sports Minister Grant Robertson said on Wednesday.",https://www.reuters.com/article/rugby-union-worldcup-idUSL2N2L10C2,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-03T06:58:00Z,"By Reuters Staff
(Adds New Zealand Rugby CEO quotes in pars 8-10)
WELLINGTON, March 3 (Reuters) - New Zealands government remains committed to hosting the next womens Rugby World Cup even if it is … [+2373 chars]",cricket
177,the-next-web,The Next Web,Ivan Mehta,Xiaomi’s Mi Band 6 gives you GPS and blood-oxygen sensors for only $35,"Xiaomi has built up a strong presence in the wearable market through its affordable Mi Band series. The company today launched the latest device in the line, the Mi Band 6, with built-in GPS and blood oxygen sensors. The company has introduced a new 1.56-inch…",https://thenextweb.com/plugged/2021/03/29/xiaomis-mi-band-6-gives-you-gps-and-blood-oxygen-sensors-for-only-35/,https://img-cdn.tnwcdn.com/image/plugged?filter_last=1&fit=1280%2C640&url=https%3A%2F%2Fcdn0.tnwcdn.com%2Fwp-content%2Fblogs.dir%2F1%2Ffiles%2F2021%2F03%2FMi-Band-6.jpg&signature=17ad3ad77a5a625bec4f7c5a42dcd4ba,2021-03-29T14:53:02Z,"Xiaomi has built up a strong presence in the wearable market through its affordable Mi Band series. The company today launched the latest device in the line, the Mi Band 6, with built-in GPS and bloo… [+1591 chars]",cricket
178,reuters,Reuters,Reuters Staff,What you need to know about the coronavirus right now - Reuters,What you need to know about the coronavirus right now  Reuters,https://www.reuters.com/article/health-coronavirus-snapshot-int-idUSKBN2B80EX,https://static.reuters.com/resources/r/?m=02&d=20210316&t=2&i=1555026120&r=LYNXMPEH2F08N&w=800,2021-03-16T05:23:00Z,"By Reuters Staff
(Reuters) - Heres what you need to know about the coronavirus right now:
FILE PHOTO: A sign for a COVID-19 vaccination clinic is seen as high-risk workers receive the first vaccine… [+4683 chars]",cricket
179,business-insider,Business Insider,C. Ryan Barber,Meet the ex-New Jersey firefighter serving as Attorney General Merrick Garland's chief of staff,"Summary List PlacementMerrick Garland had been testifying for three hours, fielding questions from members of the Senate Judiciary Committee about how he would lead the Justice Department if confirmed as attorney general. Then Sen. Cory Booker interrupted.
Wi…",https://www.businessinsider.com/merrick-garland-doj-justice-department-matt-klapper-chief-of-staff-2021-3,https://i.insider.com/604be2d710c8760018b930c3?width=1200&format=jpeg,2021-03-15T08:00:00Z,"Merrick Garland had been testifying for three hours, fielding questions from members of the Senate Judiciary Committee about how he would lead the Justice Department if confirmed as attorney general.… [+10089 chars]",cricket
180,al-jazeera-english,Al Jazeera English,Sharda Ugra,"The life and career of Rashid Khan, Afghanistan’s cricket prodigy",How Rashid moved from outclassing his brothers on a cement track to being named Player of the Decade.,https://www.aljazeera.com/features/2021/3/10/rashid-khan-afghanistan-cricketer-life-and-career,https://www.aljazeera.com/wp-content/uploads/2021/03/2019-06-29T000000Z_1566118890_RC1BA4F74350_RTRMADP_3_CRICKET-WORLDCUP-PAK-AFG.jpg?resize=1200%2C630,2021-03-10T05:47:29Z,"The life and career of Afghanistan cricketer Rashid Khan has seen the theatrical treatment: The curtains parted one day and there he was.
Among a cast of romantic, colourful cricketers from the coun… [+8428 chars]",cricket
181,al-jazeera-english,Al Jazeera English,Al Jazeera,COVID forces India-England T20 cricket matches in empty stadium,"Three remaining Twenty20 games to be played behind closed doors because of the rise in cases, BCCI says.",https://www.aljazeera.com/news/2021/3/16/covid-forces-india-england-t20-cricket-matches-in-empty-stadium,https://www.aljazeera.com/wp-content/uploads/2021/03/000_94Y7ER.jpg?resize=1200%2C630,2021-03-16T07:20:29Z,"Englands remaining three Twenty20 (T20) international matches against India will be played behind closed doors because of a surge in coronavirus cases, according to authorities.
In a statement on Mo… [+2348 chars]",cricket
182,al-jazeera-english,Al Jazeera English,Al Jazeera,Indian cricket legend Tendulkar tests positive for coronavirus,Tendulkar tests positive as infections continued to surge in the world's second most populous country.,https://www.aljazeera.com/news/2021/3/27/indian-cricket-legend-tendulkar-tests-positive-for-coronavirus,https://www.aljazeera.com/wp-content/uploads/2012/03/20123176220952734_20.jpeg?fit=680%2C450,2021-03-27T12:31:28Z,"Indian cricket legend Sachin Tendulkar has contracted the novel coronavirus as infections continued to surge in the worlds second most populous country.
Tendulkar, who will turn 48 next month, retir… [+1331 chars]",cricket
183,al-jazeera-english,Al Jazeera English,Al Jazeera,"‘Cooked’: Cricketers suffering in bio-secure bubbles, says Kohli",Indian cricket captain says event scheduling has to be looked into due to long period spent in bubbles.,https://www.aljazeera.com/sports/2021/3/29/kohli-says-cricketers-suffering-in-bubble-life-ahead-ipl-season,https://www.aljazeera.com/wp-content/uploads/2021/03/2021-03-28T124527Z_414349120_UP1EH3S0ZFPAR_RTRMADP_3_CRICKET-ODI-IND-ENG.jpg?resize=1200%2C630,2021-03-29T08:29:52Z,"Cricketers are suffering after months of bio-secure bubble life during the coronavirus pandemic, said Indian captain Virat Kohli ahead of next months Indian Premier League (IPL) Twenty20 tournament.… [+2381 chars]",cricket
184,al-jazeera-english,Al Jazeera English,Al Jazeera,Sri Lanka appoints Australian Tom Moody as cricket director,Sri Lanka hires former Australia international as cricket director in a move to revamp the struggling national team.,https://www.aljazeera.com/sports/2021/3/1/sri-lanka-appoints-australian-tom-moody-as-cricket-director,https://www.aljazeera.com/wp-content/uploads/2021/03/000_Y37IM-1.jpg?resize=1200%2C630,2021-03-01T07:56:16Z,"Sri Lanka has appointed former national coach Tom Moody as director of cricket as part of a revamp of cricket operations, the governing body of the sport in the country said.
Former Australia all-ro… [+2517 chars]",cricket
185,al-jazeera-english,Al Jazeera English,Al Jazeera,"Cricket: IPL returns to India, without spectators at first","The matches will be played behind closed doors and call on allowing spectators will be taken later, IPL officials said.",https://www.aljazeera.com/sports/2021/3/7/cricket-ipl-returns-to-india-without-spectators-at-first,https://www.aljazeera.com/wp-content/uploads/2021/03/2009-05-17T120000Z_1774700904_GM1E55H1RYY01_RTRMADP_3_CRICKET-IPL-1.jpg?resize=1200%2C630,2021-03-07T10:00:12Z,"The Indian Premier League (IPL) cricket tournament will begin in Chennai on April 9 and will be played across six venues, initially without spectators.
The worlds richest Twenty20 competition was sh… [+1888 chars]",cricket
186,al-jazeera-english,Al Jazeera English,Al Jazeera,Pakistan suspends flagship cricket tournament after COVID cases,"Pakistan Super League suspended after seven players test positive for the coronavirus, the country's cricket board says.",https://www.aljazeera.com/sports/2021/3/4/pakistan-suspends-flagship-cricket-tournament-after-covid-cases,https://www.aljazeera.com/wp-content/uploads/2021/03/h_56736252.jpg?resize=1200%2C630,2021-03-04T10:30:45Z,"Pakistan has suspended its flagship Twenty20 (T20) cricket tournament that started last month after seven team personnel tested positive for COVID-19, the cricket board said.
Teams competing in the … [+2200 chars]",cricket
187,bloomberg,Bloomberg,David Yaffe-Bellany,Novak Djokovic and a New Players Group Want Tennis to Fix Its Broken Economics,"The sport brings in less media money than cricket, leaving elite athletes taking second jobs. Even some executives say it must do better.",https://www.bloomberg.com/news/features/2021-03-24/novak-djokovic-other-tennis-players-seek-to-reform-economics-of-the-sport,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iaz9xS67ex7A/v0/1200x630.jpg,2021-03-24T08:00:06Z,"It was a rare sight at last years pandemic-interrupted U.S. Open: a crowd. One afternoon in late August, a group of about 80 male tennis players in T-shirts and masks gathered at the Grandstand stadi… [+24328 chars]",cricket
188,the-hindu,The Hindu,Abhinay Deshpande,Former Ranji player held for duping corporates in the name of KTR,Former Ranji Trophy player of the Andhra Pradesh cricket team was arrested on Saturday for allegedly cheating corporate companies by impersonating as the personal secretary of IT and Industries Minist,https://www.thehindu.com/news/national/telangana/former-ranji-player-held-for-duping-corporates-in-the-name-of-ktr/article34004611.ece,https://www.thehindu.com/news/national/telangana/j1nkrx/article34004610.ece/ALTERNATES/LANDSCAPE_615/duping-corporates,2021-03-06T09:25:18Z,Former Ranji Trophy player of the Andhra Pradesh cricket team was arrested on Saturday for allegedly cheating corporate companies by impersonating as the personal secretary of IT and Industries Minis… [+1949 chars],cricket
189,al-jazeera-english,Al Jazeera English,Al Jazeera,Cricket: India crush England in final test for 3-1 series victory,"Ravichandran Ashwin and Axar Patel take five wickets each, thrashing England inside three days of the fourth test.",https://www.aljazeera.com/news/2021/3/6/cricket-india-crush-england-in-final-test-for-3-1-series-victory,https://www.aljazeera.com/wp-content/uploads/2021/03/2021-03-06T071912Z_1080623975_RC2J5M984SUG_RTRMADP_3_CRICKET-TEST-IND-ENG.jpg?resize=1200%2C630,2021-03-06T12:03:16Z,"India have crushed England inside three days of the fourth test to seal their series 3-1 as spinners Ravichandran Ashwin and Axar Patel took five wickets each.
Ashwin bowled Dan Lawrence for 50 as E… [+2162 chars]",cricket
190,bloomberg,Bloomberg,Bloomberg,Players Want Tennis to Fix Its Economics,"Tennis brings in less media money than cricket or golf, leaving elite athletes taking second jobs. Now top players, including Novak Djokovic, are pushing for a breakaway players association. We spoke to Tara Moore about the reality of being a professional ten…",https://www.bloomberg.com/news/videos/2021-03-24/players-want-tennis-to-fix-its-economics-video,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/igRU2tHGXugM/v5/-1x-1.jpg,2021-03-24T10:39:28Z,Find us on social,cricket
191,bloomberg,Bloomberg,Bloomberg,Players Want Tennis to Fix Its Economics,"Tennis brings in less media money than cricket or golf, leaving elite athletes taking second jobs. Now top players, including Novak Djokovic, are pushing for a breakaway players association. We spoke to Tara Moore about the reality of being a professional ten…",https://www.bloomberg.com/news/videos/2021-03-24/players-want-tennis-to-fix-its-economics-video-kmnzqhen,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/i8FFnlVegBsM/v5/-1x-1.jpg,2021-03-24T22:00:36Z,Find us on social,cricket
192,bloomberg,Bloomberg,Bloomberg,Players Want Tennis to Fix Its Economics,"Tennis brings in less media money than cricket, leaving pros to take second jobs.

Now Novak Djokovic and others are pushing for a breakaway players association. @BW spoke to @TaraMoore92 about the sport and its broken economics https://trib.al/bUgPrxj (Sourc…",https://www.bloomberg.com/news/videos/2021-03-24/players-want-tennis-to-fix-its-economics-video-kmnzvjru,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iR_CS8lUSNzQ/v5/-1x-1.jpg,2021-03-24T22:04:32Z,Find us on social,cricket
193,mashable,Mashable,Miller Kern,"Obé Fitness brings fun dance, HIIT, and yoga classes to your living room","Save 30%: As of March 10, you can sign up for Obé Fitness and save 30% on your first month by entering code START30 at checkout.

Over the past year, we've had to get creative with our workouts to accommodate for gyms and studios shutting their doors during t…",https://mashable.com/shopping/march-10-obe-fitness-first-month/,https://mondrian.mashable.com/2021%252F03%252F10%252F02%252F6d1d82dd01174500b58b1229a7d8833f.2311f.png%252F1200x630.png?signature=2ocsgSkv3U_hBbWQ16Vuo0S1qWQ=,2021-03-10T15:08:16Z,"Save 30%: As of March 10, you can sign up for Obé Fitness and save 30% on your first month by entering code START30 at checkout.
Over the past year, we've had to get creative with our workouts to ac… [+1392 chars]",dance
194,wired,Wired,Simon Hill,What You Need to Know About Roblox—and Why Kids Are Obsessed,The video game was just valued at a staggering $45 billion. It's also been a lifeline for my children since the start of lockdown.,https://www.wired.com/story/unpacking-roblox-and-its-popularity/,"https://media.wired.com/photos/604be13a1d09b7f18fe49d6c/191:100/w_1280,c_limit/Gear-Roblox-jailbreak_1920x1080.jpg",2021-03-15T12:00:00Z,"We also played Royale High, which is unlike anything Ive ever tried before. I reached out to its creator, Callmehbob, who didn't want to share her real name. 
I created the game I've been wanting to… [+3541 chars]",dance
195,mashable,Mashable,Morgan Sung,"Lil Nas X, still Very Online, stays unbothered by conservative outrage","Lil Nas X is handling the conservative backlash to his latest music video by leaning into it. 
The artist and professional troll enraged the right with his new music video ""Montero (Call Me By Your Name),"" a queer retelling humanity's banishment from the Gard…",https://mashable.com/article/lil-nas-x-montero-conservatives-response/,https://mondrian.mashable.com/2021%252F03%252F29%252F01%252F17a42d7bfae449fabb3df8a40dec293f.d7c57.jpg%252F1200x630.jpg?signature=eWvwbRuOk0uW-sQyP0QvLxGfsRE=,2021-03-29T22:32:18Z,"Lil Nas X is handling the conservative backlash to his latest music video by leaning into it. 
The artist and professional troll enraged the right with his new music video ""Montero (Call Me By Your … [+4121 chars]",dance
